Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Admin2,FIPS,Combined_Key,Incident_Rate,People_Tested,People_Hospitalized,UID,ISO3,Cases_28_Days,Deaths_28_Days
,Sierra Leone,2022-05-25 09:20:58,8.460555,-11.779889,7682,125,,,,,Sierra Leone,96.30204895709343,,,694,SLE,1,0
,Singapore,2022-05-25 09:20:58,1.2833,103.8333,1278113,1378,,,,,Singapore,21846.80453778522,,,702,SGP,90199,45
,Slovakia,2022-05-25 09:20:58,48.669,19.699,2541509,20088,,,,,Slovakia,46764.37316273613,,,703,SVK,18160,221
,Slovenia,2022-05-25 09:20:58,46.1512,14.9955,1023588,6631,,,,,Slovenia,49236.24245526068,,,705,SVN,16814,46
,Solomon Islands,2022-05-25 09:20:58,-9.6457,160.1562,18174,146,,,,,Solomon Islands,2783.760021321635,,,90,SLB,3388,5
,Somalia,2022-05-25 09:20:58,5.152149,46.199616,26535,1361,,,,,Somalia,166.95799636310304,,,706,SOM,50,0
,South Africa,2022-05-25 09:20:58,-30.5595,22.9375,3935761,101002,,,,,South Africa,6636.061258476625,,,710,ZAF,165834,654
,South Sudan,2022-05-25 09:20:58,6.877,31.307,17575,138,,,,,South Sudan,157.0075530683296,,,728,SSD,130,0
Andalusia,Spain,2022-05-25 09:20:58,37.5443,-4.7278,1487475,13607,,,,,"Andalusia, Spain",17650.45111751482,,,72401,ESP,51912,196
Aragon,Spain,2022-05-25 09:20:58,41.5976,-0.9057,426151,4766,,,,,"Aragon, Spain",32269.840813093582,,,72402,ESP,11291,77
Asturias,Spain,2022-05-25 09:20:58,43.3614,-5.8593,230377,2808,,,,,"Asturias, Spain",22537.2601386219,,,72403,ESP,12496,120
Baleares,Spain,2022-05-25 09:20:58,39.710358,2.995148,287038,1401,,,,,"Baleares, Spain",24156.97429768898,,,72404,ESP,6216,88
C. Valenciana,Spain,2022-05-25 09:20:58,39.484,-0.7533,1426807,9353,,,,,"C. Valenciana, Spain",28679.71639622277,,,72411,ESP,40321,115
Canarias,Spain,2022-05-25 09:20:58,28.2916,-16.6291,367712,1743,,,,,"Canarias, Spain",16661.916415824726,,,72405,ESP,17210,40
Cantabria,Spain,2022-05-25 09:20:58,43.1828,-3.9878,141492,845,,,,,"Cantabria, Spain",24326.34563244338,,,72406,ESP,6951,39
Castilla - La Mancha,Spain,2022-05-25 09:20:58,39.2796,-3.0977,523544,7291,,,,,"Castilla - La Mancha, Spain",25728.53297766892,,,72407,ESP,23192,95
Castilla y Leon,Spain,2022-05-25 09:20:58,41.8357,-4.3976,744857,8626,,,,,"Castilla y Leon, Spain",30936.02986709905,,,72408,ESP,34494,154
Catalonia,Spain,2022-05-25 09:20:58,41.5912,1.5209,2451357,19195,,,,,"Catalonia, Spain",32397.797587792717,,,72409,ESP,53893,229
Ceuta,Spain,2022-05-25 09:20:58,35.8894,-5.3213,21702,152,,,,,"Ceuta, Spain",25583.232149382875,,,72410,ESP,1289,4
Extremadura,Spain,2022-05-25 09:20:58,39.4937,-6.0679,272427,2369,,,,,"Extremadura, Spain",25569.820090405323,,,72412,ESP,12455,52
Galicia,Spain,2022-05-25 09:20:58,42.5751,-8.1339,647875,3448,,,,,"Galicia, Spain",23991.451766581828,,,72413,ESP,33351,134
La Rioja,Spain,2022-05-25 09:20:58,42.2871,-2.5396,99119,922,,,,,"La Rioja, Spain",31609.74707482516,,,72419,ESP,3784,2
Madrid,Spain,2022-05-25 09:20:58,40.4168,-3.7038,1713448,18716,,,,,"Madrid, Spain",25798.532864353416,,,72414,ESP,51544,218
Melilla,Spain,2022-05-25 09:20:58,35.2923,-2.9381,21663,154,,,,,"Melilla, Spain",25579.47313110321,,,72415,ESP,695,0
Murcia,Spain,2022-05-25 09:20:58,37.9922,-1.1307,426360,2317,,,,,"Murcia, Spain",28659.71661592713,,,72416,ESP,19568,74
Navarra,Spain,2022-05-25 09:20:58,42.6954,-1.6761,240528,1562,,,,,"Navarra, Spain",37007.38215174799,,,72417,ESP,1635,28
Pais Vasco,Spain,2022-05-25 09:20:58,42.9896,-2.6189,708141,6672,,,,,"Pais Vasco, Spain",32515.15234999173,,,72418,ESP,22319,55
Unknown,Spain,2022-05-25 09:20:58,,,0,0,,,,,"Unknown, Spain",,,,72420,ESP,0,0
,Sri Lanka,2022-05-25 09:20:58,7.873054,80.771797,663779,16513,,,,,Sri Lanka,3099.851727318366,,,144,LKA,540,10
,Sudan,2022-05-25 09:20:58,12.8628,30.2176,62240,4941,,,,,Sudan,141.94079267319142,,,729,SDN,123,10
,Summer Olympics 2020,2022-05-25 09:20:58,35.6491,139.7737,865,0,,,,,Summer Olympics 2020,,,,2020,,0,0
,Suriname,2022-05-25 09:20:58,3.9193,-56.0278,80416,1341,,,,,Suriname,13708.03601564178,,,740,SUR,1080,13
Blekinge,Sweden,2022-05-25 09:20:58,56.2784,15.018,29664,166,,,,,"Blekinge, Sweden",18585.76745235141,,,75201,SWE,84,3
Dalarna,Sweden,2022-05-25 09:20:58,61.0917,14.6664,69890,481,,,,,"Dalarna, Sweden",24270.226346165862,,,75202,SWE,404,13
Gavleborg,Sweden,2022-05-25 09:20:58,61.3012,16.1534,73796,705,,,,,"Gavleborg, Sweden",25678.71335017503,,,75203,SWE,127,13
Gotland,Sweden,2022-05-25 09:20:58,57.4684,18.4867,11442,71,,,,,"Gotland, Sweden",19170.324699259458,,,75204,SWE,39,3
Halland,Sweden,2022-05-25 09:20:58,56.8967,12.8034,104841,453,,,,,"Halland, Sweden",31403.812513479188,,,75205,SWE,351,11
Jamtland Harjedalen,Sweden,2022-05-25 09:20:58,63.1712,14.9592,32821,175,,,,,"Jamtland Harjedalen, Sweden",25090.58940447978,,,75206,SWE,130,7
Jonkoping,Sweden,2022-05-25 09:20:58,57.3708,14.3439,86408,689,,,,,"Jonkoping, Sweden",23764.64181694669,,,75207,SWE,197,12
Kalmar,Sweden,2022-05-25 09:20:58,57.235,16.1849,60177,354,,,,,"Kalmar, Sweden",24517.40912461397,,,75208,SWE,182,4
Kronoberg,Sweden,2022-05-25 09:20:58,56.7183,14.4115,49494,385,,,,,"Kronoberg, Sweden",24566.55862688553,,,75209,SWE,129,4
Norrbotten,Sweden,2022-05-25 09:20:58,66.8309,20.3992,48886,407,,,,,"Norrbotten, Sweden",19547.128468209827,,,75210,SWE,196,7
Orebro,Sweden,2022-05-25 09:20:58,59.535,15.0066,92917,472,,,,,"Orebro, Sweden",30484.079985564545,,,75211,SWE,437,16
Ostergotland,Sweden,2022-05-25 09:20:58,58.3454,15.5198,95064,820,,,,,"Ostergotland, Sweden",20422.131279605583,,,75212,SWE,299,14
Skane,Sweden,2022-05-25 09:20:58,55.9903,13.5958,338117,2394,,,,,"Skane, Sweden",24539.87329323638,,,75213,SWE,649,26
Sormland,Sweden,2022-05-25 09:20:58,59.0336,16.7519,63883,587,,,,,"Sormland, Sweden",21470.39053572629,,,75214,SWE,348,8
Stockholm,Sweden,2022-05-25 09:20:58,59.6025,18.1384,573550,5249,,,,,"Stockholm, Sweden",24128.332185567087,,,75215,SWE,2277,27
Uppsala,Sweden,2022-05-25 09:20:58,60.0092,17.2715,89719,683,,,,,"Uppsala, Sweden",23381.79837534824,,,75216,SWE,414,10
Varmland,Sweden,2022-05-25 09:20:58,59.7294,13.2354,65499,352,,,,,"Varmland, Sweden",23192.547111687098,,,75217,SWE,343,12
Vasterbotten,Sweden,2022-05-25 09:20:58,65.3337,16.5162,56661,325,,,,,"Vasterbotten, Sweden",20851.48820914417,,,75218,SWE,234,6
Vasternorrland,Sweden,2022-05-25 09:20:58,63.4276,17.7292,53610,602,,,,,"Vasternorrland, Sweden",21850.68494825696,,,75219,SWE,269,9
Vastmanland,Sweden,2022-05-25 09:20:58,59.6714,16.2159,75823,486,,,,,"Vastmanland, Sweden",27487.53829143178,,,75220,SWE,193,7
Vastra Gotaland,Sweden,2022-05-25 09:20:58,58.2528,13.0596,434345,3085,,,,,"Vastra Gotaland, Sweden",25166.567103989208,,,75221,SWE,917,40
,Switzerland,2022-05-25 09:20:58,46.8182,8.2275,3668054,13791,,,,,Switzerland,42382.62162466328,,,756,CHE,48456,101
,Syria,2022-05-25 09:20:58,34.802075,38.996815,55880,3150,,,,,Syria,319.30229819371925,,,760,SYR,77,0
,Taiwan*,2022-05-25 09:20:58,23.7,121.0,1469019,1478,,,,,Taiwan*,6168.001335193367,,,158,TWN,1400997,622
,Tajikistan,2022-05-25 09:20:58,38.861,71.2761,17786,125,,,,,Tajikistan,186.4821514584003,,,762,TJK,0,0
,Tanzania,2022-05-25 09:20:58,-6.369028,34.888822,35354,840,,,,,Tanzania,59.185512329425016,,,834,TZA,1482,37
,Thailand,2022-05-25 09:20:58,15.870032,100.992541,4424750,29844,,,,,Thailand,6339.185379112871,,,764,THA,215179,1700
,Timor-Leste,2022-05-25 09:20:58,-8.874217,125.727539,22896,131,,,,,Timor-Leste,1736.595163078846,,,626,TLS,35,1
,Togo,2022-05-25 09:20:58,8.6195,0.8248,37062,273,,,,,Togo,447.6769826122028,,,768,TGO,81,0
,Tonga,2022-05-25 09:20:58,-21.179,-175.1982,11500,11,,,,,Tonga,10880.157431147523,,,776,TON,1662,0
,Trinidad and Tobago,2022-05-25 09:20:58,10.6918,-61.2225,159344,3896,,,,,Trinidad and Tobago,11385.853856866532,,,780,TTO,13747,79
,Tunisia,2022-05-25 09:20:58,33.886917,9.537499,1042362,28632,,,,,Tunisia,8819.660640524975,,,788,TUN,2169,82
,Turkey,2022-05-25 09:20:58,38.9637,35.2433,15065524,98939,,,,,Turkey,17863.04323238482,,,792,TUR,41862,219
Alabama,US,2022-05-25 09:20:58,32.53952745,-86.64408227,15909,216,,,Autauga,1001,"Autauga, Alabama, US",28475.540997691027,,,84001001,USA,91,1
Alabama,US,2022-05-25 09:20:58,30.72774991,-87.72207058,56173,681,,,Baldwin,1003,"Baldwin, Alabama, US",25163.281578970946,,,84001003,USA,556,1
Alabama,US,2022-05-25 09:20:58,31.868263,-85.3871286,5694,98,,,Barbour,1005,"Barbour, Alabama, US",23065.705258040995,,,84001005,USA,30,0
Alabama,US,2022-05-25 09:20:58,32.99642064,-87.1251146,6476,105,,,Bibb,1007,"Bibb, Alabama, US",28918.460301866573,,,84001007,USA,39,1
Alabama,US,2022-05-25 09:20:58,33.98210918,-86.56790593,15047,243,,,Blount,1009,"Blount, Alabama, US",26021.16694912323,,,84001009,USA,79,0
Alabama,US,2022-05-25 09:20:58,32.10030533,-85.71265535,2329,54,,,Bullock,1011,"Bullock, Alabama, US",23057.12305712305,,,84001011,USA,11,0
Alabama,US,2022-05-25 09:20:58,31.75300095,-86.68057478,5075,129,,,Butler,1013,"Butler, Alabama, US",26095.228301110656,,,84001013,USA,11,0
Alabama,US,2022-05-25 09:20:58,33.77483727,-85.82630386,32540,628,,,Calhoun,1015,"Calhoun, Alabama, US",28643.105497117205,,,84001015,USA,152,2
Alabama,US,2022-05-25 09:20:58,32.91360079,-85.39072749,8524,162,,,Chambers,1017,"Chambers, Alabama, US",25633.006555602333,,,84001017,USA,41,0
Alabama,US,2022-05-25 09:20:58,34.17805983,-85.60638968,5143,86,,,Cherokee,1019,"Cherokee, Alabama, US",19632.76836158192,,,84001019,USA,18,0
Alabama,US,2022-05-25 09:20:58,32.85044126,-86.7173256,11154,207,,,Chilton,1021,"Chilton, Alabama, US",25105.78914198253,,,84001021,USA,41,0
Alabama,US,2022-05-25 09:20:58,32.02227341,-88.2656443,2051,37,,,Choctaw,1023,"Choctaw, Alabama, US",16292.000953213124,,,84001023,USA,2,1
Alabama,US,2022-05-25 09:20:58,31.68099859,-87.83548597,7157,101,,,Clarke,1025,"Clarke, Alabama, US",30298.027262721196,,,84001025,USA,15,1
Alabama,US,2022-05-25 09:20:58,33.26984193,-85.85836077,4103,82,,,Clay,1027,"Clay, Alabama, US",31001.13335851908,,,84001027,USA,18,0
Alabama,US,2022-05-25 09:20:58,33.67679204,-85.52005899,3572,69,,,Cleburne,1029,"Cleburne, Alabama, US",23957.075788061706,,,84001029,USA,13,0
Alabama,US,2022-05-25 09:20:58,31.39932826,-85.98901039,13700,231,,,Coffee,1031,"Coffee, Alabama, US",26174.009399717244,,,84001031,USA,109,0
Alabama,US,2022-05-25 09:20:58,34.69847452,-87.80168544,16422,262,,,Colbert,1033,"Colbert, Alabama, US",29727.919480096305,,,84001033,USA,96,2
Alabama,US,2022-05-25 09:20:58,31.43401703,-86.99320044,2877,70,,,Conecuh,1035,"Conecuh, Alabama, US",23841.882820916548,,,84001035,USA,15,
Alabama,US,2022-05-25 09:20:58,32.93690146,-86.24847739,2984,58,,,Coosa,1037,"Coosa, Alabama, US",27984.619713026357,,,84001037,USA,17,0
Alabama,US,2022-05-25 09:20:58,31.2477854,-86.45050893,9367,232,,,Covington,1039,"Covington, Alabama, US",25282.733677022323,,,84001039,USA,34,0
Alabama,US,2022-05-25 09:20:58,31.72941803,-86.31593104,3843,100,,,Crenshaw,1041,"Crenshaw, Alabama, US",27904.44379901249,,,84001041,USA,26,1
Alabama,US,2022-05-25 09:20:58,34.13020303,-86.86888037,24727,367,,,Cullman,1043,"Cullman, Alabama, US",29518.43185942126,,,84001043,USA,154,1
Alabama,US,2022-05-25 09:20:58,31.43037123,-85.61095742,12995,231,,,Dale,1045,"Dale, Alabama, US",26427.64174733588,,,84001045,USA,103,0
Alabama,US,2022-05-25 09:20:58,32.32688101,-87.1086671,8447,244,,,Dallas,1047,"Dallas, Alabama, US",22709.43112162598,,,84001047,USA,28,0
Alabama,US,2022-05-25 09:20:58,34.45946862,-85.80782906,18827,330,,,DeKalb,1049,"DeKalb, Alabama, US",26326.68186203907,,,84001049,USA,68,4
Alabama,US,2022-05-25 09:20:58,32.59785413,-86.14415284,23481,347,,,Elmore,1051,"Elmore, Alabama, US",28914.28289967861,,,84001051,USA,125,0
Alabama,US,2022-05-25 09:20:58,31.1256789,-87.15918694,10102,171,,,Escambia,1053,"Escambia, Alabama, US",27576.22908306718,,,84001053,USA,84,1
Alabama,US,2022-05-25 09:20:58,34.04567266,-86.04051873,28809,651,,,Etowah,1055,"Etowah, Alabama, US",28170.102084718583,,,84001055,USA,53,3
Alabama,US,2022-05-25 09:20:58,33.72076938,-87.73886638,4989,96,,,Fayette,1057,"Fayette, Alabama, US",30603.606919396392,,,84001057,USA,5,0
Alabama,US,2022-05-25 09:20:58,34.44235334,-87.84289505,9919,139,,,Franklin,1059,"Franklin, Alabama, US",31627.447229130797,,,84001059,USA,41,1
Alabama,US,2022-05-25 09:20:58,31.09389027,-85.83572839,6503,164,,,Geneva,1061,"Geneva, Alabama, US",24753.530508926196,,,84001061,USA,31,1
Alabama,US,2022-05-25 09:20:58,32.85504247,-87.95684022,1881,49,,,Greene,1063,"Greene, Alabama, US",23190.72864011836,,,84001063,USA,6,1
Alabama,US,2022-05-25 09:20:58,32.76039258,-87.63284988,4760,106,,,Hale,1065,"Hale, Alabama, US",32489.249880554227,,,84001065,USA,35,0
Alabama,US,2022-05-25 09:20:58,31.51148016,-85.24267944,4598,76,,,Henry,1067,"Henry, Alabama, US",26724.789305434468,,,84001067,USA,27,1
Alabama,US,2022-05-25 09:20:58,31.15197924,-85.29939599,25903,506,,,Houston,1069,"Houston, Alabama, US",24464.02599119775,,,84001069,USA,209,1
Alabama,US,2022-05-25 09:20:58,34.78144169,-85.99750489,15078,241,,,Jackson,1071,"Jackson, Alabama, US",29206.213923216983,,,84001071,USA,43,0
Alabama,US,2022-05-25 09:20:58,33.55554728,-86.895063,187025,2374,,,Jefferson,1073,"Jefferson, Alabama, US",28398.522259491358,,,84001073,USA,1960,14
Alabama,US,2022-05-25 09:20:58,33.77995024,-88.09668032,3750,65,,,Lamar,1075,"Lamar, Alabama, US",27164.070988772182,,,84001075,USA,22,1
Alabama,US,2022-05-25 09:20:58,34.90171875,-87.65624729,24267,397,,,Lauderdale,1077,"Lauderdale, Alabama, US",26169.80664085669,,,84001077,USA,138,4
Alabama,US,2022-05-25 09:20:58,34.52041498,-87.31069453,7704,160,,,Lawrence,1079,"Lawrence, Alabama, US",23399.343943627748,,,84001079,USA,33,2
Alabama,US,2022-05-25 09:20:58,32.60154883,-85.35132246,38029,341,,,Lee,1081,"Lee, Alabama, US",23112.03218631109,,,84001081,USA,283,3
Alabama,US,2022-05-25 09:20:58,34.81185586,-86.98310072,25225,295,,,Limestone,1083,"Limestone, Alabama, US",25501.693373098115,,,84001083,USA,273,3
Alabama,US,2022-05-25 09:20:58,32.1597283,-86.65158371,2633,77,,,Lowndes,1085,"Lowndes, Alabama, US",27071.76639934197,,,84001085,USA,18,1
Alabama,US,2022-05-25 09:20:58,32.38759944,-85.69267724,3910,85,,,Macon,1087,"Macon, Alabama, US",21640.46933805623,,,84001087,USA,44,1
Alabama,US,2022-05-25 09:20:58,34.76327133,-86.55069633,91093,970,,,Madison,1089,"Madison, Alabama, US",24427.67538461126,,,84001089,USA,1386,10
Alabama,US,2022-05-25 09:20:58,32.24767634,-87.78796182,5197,108,,,Marengo,1091,"Marengo, Alabama, US",27551.290886921488,,,84001091,USA,7,0
Alabama,US,2022-05-25 09:20:58,34.13697363,-87.88704173,8194,152,,,Marion,1093,"Marion, Alabama, US",27580.867750513316,,,84001093,USA,66,0
Alabama,US,2022-05-25 09:20:58,34.36975964,-86.30486727,27497,394,,,Marshall,1095,"Marshall, Alabama, US",28413.623493913656,,,84001095,USA,132,2
Alabama,US,2022-05-25 09:20:58,30.78472347,-88.20842409,113525,1657,,,Mobile,1097,"Mobile, Alabama, US",27473.92367077273,,,84001097,USA,408,11
Alabama,US,2022-05-25 09:20:58,31.56729412,-87.36995001,5281,80,,,Monroe,1099,"Monroe, Alabama, US",25471.47060242126,,,84001099,USA,10,0
Alabama,US,2022-05-25 09:20:58,32.2206831,-86.20969272,55623,952,,,Montgomery,1101,"Montgomery, Alabama, US",24559.13389790097,,,84001101,USA,565,6
Alabama,US,2022-05-25 09:20:58,34.45500589,-86.85475946,36271,518,,,Morgan,1103,"Morgan, Alabama, US",30306.9043023421,,,84001103,USA,206,3
Alabama,US,2020-12-21 13:27:30,,,0,0,,,Out of AL,80001,"Out of AL, Alabama, US",,,,84080001,USA,0,0
Alabama,US,2022-05-25 09:20:58,32.64048341,-87.29770589,2098,47,,,Perry,1105,"Perry, Alabama, US",23512.271657514288,,,84001105,USA,4,1
Alabama,US,2022-05-25 09:20:58,33.28094866,-88.08818103,5273,103,,,Pickens,1107,"Pickens, Alabama, US",26457.601605619668,,,84001107,USA,14,1
Alabama,US,2022-05-25 09:20:58,31.80396383,-85.9408295,7598,134,,,Pike,1109,"Pike, Alabama, US",22944.97795494353,,,84001109,USA,42,0
Alabama,US,2022-05-25 09:20:58,33.29526734,-85.45708831,5083,75,,,Randolph,1111,"Randolph, Alabama, US",22370.38993046387,,,84001111,USA,-2,1
Alabama,US,2022-05-25 09:20:58,32.28725256,-85.18415324,10149,94,,,Russell,1113,"Russell, Alabama, US",17510.049861113508,,,84001113,USA,66,2
Alabama,US,2022-05-25 09:20:58,33.26879845,-86.66232561,61624,453,,,Shelby,1117,"Shelby, Alabama, US",28306.58422981874,,,84001117,USA,674,3
Alabama,US,2022-05-25 09:20:58,33.71902176,-86.31029372,25483,416,,,St. Clair,1115,"St. Clair, Alabama, US",28468.808651354007,,,84001115,USA,184,1
Alabama,US,2022-05-25 09:20:58,32.59117397,-88.19916205,2606,52,,,Sumter,1119,"Sumter, Alabama, US",20970.46753037741,,,84001119,USA,21,1
Alabama,US,2022-05-25 09:20:58,33.37823223,-86.16886178,22463,377,,,Talladega,1121,"Talladega, Alabama, US",28086.47378028958,,,84001121,USA,130,1
Alabama,US,2022-05-25 09:20:58,32.86698258,-85.79833053,11473,234,,,Tallapoosa,1123,"Tallapoosa, Alabama, US",28421.730621547304,,,84001123,USA,54,0
Alabama,US,2022-05-25 09:20:58,33.28726072,-87.52556818,56490,788,,,Tuscaloosa,1125,"Tuscaloosa, Alabama, US",26982.875976212654,,,84001125,USA,398,6
Alabama,US,2020-12-21 13:27:30,,,0,0,,,Unassigned,90001,"Unassigned, Alabama, US",,,,84090001,USA,0,0
Alabama,US,2022-05-25 09:20:58,33.80270512,-87.30027177,18798,447,,,Walker,1127,"Walker, Alabama, US",29593.36282489256,,,84001127,USA,66,4
Alabama,US,2022-05-25 09:20:58,31.4092794,-88.20689944,3742,59,,,Washington,1129,"Washington, Alabama, US",22920.49491608477,,,84001129,USA,12,0
Alabama,US,2022-05-25 09:20:58,31.98773215,-87.30891118,2895,46,,,Wilcox,1131,"Wilcox, Alabama, US",27908.99450496481,,,84001131,USA,7,0
Alabama,US,2022-05-25 09:20:58,34.15030532,-87.37325922,7585,131,,,Winston,1133,"Winston, Alabama, US",32100.385119979685,,,84001133,USA,20,0
Alaska,US,2022-05-25 09:20:58,55.32222414,-161.9722021,1105,3,,,Aleutians East,2013,"Aleutians East, Alaska, US",33113.57506742583,,,84002013,USA,15,0
Alaska,US,2022-05-25 09:20:58,52.3233,-174.1596,1695,2,,,Aleutians West,2016,"Aleutians West, Alaska, US",30085.197018104365,,,84002016,USA,5,0
Alaska,US,2022-05-25 09:20:58,61.14998174,-149.1426986,106742,546,,,Anchorage,2020,"Anchorage, Alaska, US",37063.194444444445,,,84002020,USA,2493,14
Alaska,US,2022-05-25 09:20:58,60.90980451,-159.8561831,10416,41,,,Bethel,2050,"Bethel, Alaska, US",56651.80028282389,,,84002050,USA,290,0
Alaska,US,2022-05-25 09:20:58,58.74513976,-156.701064,0,0,,,Bristol Bay,2060,"Bristol Bay, Alaska, US",0.0,,,84002060,USA,0,0
Alaska,US,2022-05-25 09:20:58,58.62403337,-156.2140589,882,1,,,Bristol Bay plus Lake and Peninsula,2164,"Bristol Bay plus Lake and Peninsula, Alaska, US",36326.19439868204,,,84002164,USA,15,0
Alaska,US,2022-05-25 09:20:58,61.16666,-149.9,2020,11,,,Chugach,2063,"Chugach, Alaska, US",29921.49311213153,,,84002063,USA,42,1
Alaska,US,2022-05-25 09:20:58,60.3886,-162.8905196,970,10,,,Copper River,2066,"Copper River, Alaska, US",35939.236754353464,,,84002066,USA,6,1
Alaska,US,2022-05-25 09:20:58,63.67264044,-150.0076108,455,1,,,Denali,2068,"Denali, Alaska, US",21697.663328564617,,,84002068,USA,41,0
Alaska,US,2022-05-25 09:20:58,59.79603738,-158.2381942,1942,12,,,Dillingham,2070,"Dillingham, Alaska, US",39503.66151342555,,,84002070,USA,45,1
Alaska,US,2022-05-25 09:20:58,64.80726247,-146.5692662,28182,142,,,Fairbanks North Star,2090,"Fairbanks North Star, Alaska, US",29098.90654524053,,,84002090,USA,499,4
Alaska,US,2022-05-25 09:20:58,59.09893571,-135.4679843,648,1,,,Haines,2100,"Haines, Alaska, US",25612.648221343872,,,84002100,USA,22,0
Alaska,US,2022-05-25 09:20:58,58.45031811,-134.200436,9242,21,,,Juneau,2110,"Juneau, Alaska, US",28904.73509726653,,,84002110,USA,745,0
Alaska,US,2022-05-25 09:20:58,60.24429722,-151.5388884,18354,108,,,Kenai Peninsula,2122,"Kenai Peninsula, Alaska, US",31263.20092661988,,,84002122,USA,362,2
Alaska,US,2022-05-25 09:20:58,55.57445008,-130.975561,4278,23,,,Ketchikan Gateway,2130,"Ketchikan Gateway, Alaska, US",30774.76440543846,,,84002130,USA,263,2
Alaska,US,2022-05-25 09:20:58,57.65529415,-153.7493579,5041,12,,,Kodiak Island,2150,"Kodiak Island, Alaska, US",38782.88967533466,,,84002150,USA,50,0
Alaska,US,2022-05-25 09:20:58,62.1542916,-163.3967883,4100,14,,,Kusilvak,2158,"Kusilvak, Alaska, US",49314.40942987731,,,84002158,USA,41,2
Alaska,US,2022-05-25 09:20:58,62.31305045,-149.5741743,35315,248,,,Matanuska-Susitna,2170,"Matanuska-Susitna, Alaska, US",32603.377124551087,,,84002170,USA,599,7
Alaska,US,2022-05-25 09:20:58,64.90320724,-164.0353804,6254,5,,,Nome,2180,"Nome, Alaska, US",62514.99400239904,,,84002180,USA,64,0
Alaska,US,2022-05-25 09:20:58,69.31479216,-153.4836093,4501,13,,,North Slope,2185,"North Slope, Alaska, US",45779.08868999186,,,84002185,USA,55,2
Alaska,US,2022-05-25 09:20:58,67.04919196,-159.7503946,4868,15,,,Northwest Arctic,2188,"Northwest Arctic, Alaska, US",63876.131741241305,,,84002188,USA,176,1
Alaska,US,2022-05-25 09:20:58,57.13978948,-132.9540995,805,6,,,Petersburg,2195,"Petersburg, Alaska, US",24647.88732394366,,,84002195,USA,59,1
Alaska,US,2022-05-25 09:20:58,55.76261984,-133.0511621,1481,8,,,Prince of Wales-Hyder,2198,"Prince of Wales-Hyder, Alaska, US",23875.5440915686,,,84002198,USA,37,0
Alaska,US,2022-05-25 09:20:58,57.24124555,-135.3206587,2778,6,,,Sitka,2220,"Sitka, Alaska, US",32709.29000353232,,,84002220,USA,295,0
Alaska,US,2022-05-25 09:20:58,59.56149996,-135.3337748,249,1,,,Skagway,2230,"Skagway, Alaska, US",21048.182586644125,,,84002230,USA,83,1
Alaska,US,2022-05-25 09:20:58,63.87692095,-143.2127643,2072,20,,,Southeast Fairbanks,2240,"Southeast Fairbanks, Alaska, US",30059.480632525752,,,84002240,USA,23,0
Alaska,US,2022-05-25 09:20:58,,,985,0,,,Unassigned,90002,"Unassigned, Alaska, US",,,,84090002,USA,72,
Alaska,US,2022-05-25 09:20:58,61.47502768,-144.7126799,0,0,,,Valdez-Cordova,2261,"Valdez-Cordova, Alaska, US",0.0,,,84002261,USA,0,0
Alaska,US,2022-05-25 09:20:58,56.3202004,-132.0583731,600,1,,,Wrangell,2275,"Wrangell, Alaska, US",23980.815347721826,,,84002275,USA,51,0
Alaska,US,2022-05-25 09:20:58,59.8909808,-140.3601451,599,5,,,Yakutat,2282,"Yakutat, Alaska, US",21965.529886321965,,,84002282,USA,48,0
Alaska,US,2022-05-25 09:20:58,65.50815459,-151.3907387,1460,10,,,Yukon-Koyukuk,2290,"Yukon-Koyukuk, Alaska, US",27915.869980879543,,,84002290,USA,37,0
